"F2_word_count":numerical,"F2_char_count":numerical,"F2_distinct_word_count":numerical,"F2_vocab_richness":numerical,"F2_func_word_count_1":numerical,"F2_func_word_count_2":numerical,"F2_func_word_count_3":numerical,"F2_func_word_count_4":numerical,"F2_func_word_count_5":numerical,"F2_func_word_count_6":numerical,"F2_func_word_count_7":numerical,"F2_func_word_count_8":numerical,"F2_func_word_count_9":numerical,"F2_func_word_count_10":numerical,"F2_func_word_count_11":numerical,"F2_func_word_count_12":numerical,"F2_func_word_count_13":numerical,"F2_func_word_count_14":numerical,"F2_func_word_count_15":numerical,"F2_func_word_count_16":numerical,"F2_func_word_count_17":numerical,"F2_func_word_count_18":numerical,"F2_total_function_words_per_word_count":numerical,class:categorical
1029,6534,397,0.157484,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,1,0,0.006803,0
1910,22360,693,0.08542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2039,14783,923,0.137929,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,2,0,0,0.002943,0
1010,5821,313,0.17351,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00396,0
22,149,20,0.147651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,225,23,0.142222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,164,26,0.176829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
296,2370,136,0.124895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1295,8427,385,0.153673,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0.001544,0
197,1282,108,0.153666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
283,1646,143,0.171932,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021201,0
13,71,13,0.183099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1269,7745,541,0.163848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.000788,0
11,74,11,0.148649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,104,17,0.182692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
632,3912,278,0.161554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,172,27,0.186047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103,665,72,0.154887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1811,11674,495,0.155131,6,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,7,0,0.008283,0
2616,16785,1092,0.155853,0,0,0,0,1,0,0,2,0,0,0,0,1,0,0,0,0,0,0.001529,0
16,100,15,0.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,91,16,0.197802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,605,75,0.165289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90,649,58,0.138675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,658,83,0.165653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3079,19436,987,0.158417,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2,7,3,0,0.004547,0
3655,24127,1659,0.15149,1,0,0,0,0,1,0,2,1,0,3,0,0,0,1,1,0,0,0.002736,0
34,228,29,0.149123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1324,7971,399,0.166102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1852,12478,582,0.148421,0,0,0,0,1,0,0,3,0,0,0,0,0,0,1,11,0,0,0.008639,0
109,670,84,0.162687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224,1775,160,0.126197,1,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0.017857,0
257,1564,152,0.164322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,81,14,0.197531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
379,2430,210,0.155967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.002639,0
1402,9072,581,0.154541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0.00214,0
1149,7533,501,0.152529,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.00087,0
371,2302,225,0.161164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,61,12,0.196721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1041,6431,443,0.161872,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.000961,0
102,619,78,0.164782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
553,3736,263,0.148019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
365,2340,222,0.155983,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.00274,0
139,906,92,0.153422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
996,6026,488,0.165284,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001004,0
53,325,44,0.163077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1026,6338,458,0.161881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.000975,0
169,1102,70,0.153358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1186,6888,372,0.172184,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003373,0
238,1597,134,0.149029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.004202,0
20,116,19,0.172414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
128,1238,88,0.103393,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007813,0
104,625,66,0.1664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
220,1746,156,0.126002,1,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0.018182,0
1500,16890,605,0.08881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.000667,0
135,850,87,0.158824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1480,9950,437,0.148744,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,0,0.008108,0
68,428,40,0.158879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,74,11,0.148649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1087,6680,309,0.162725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,106,14,0.132075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
827,5417,340,0.152668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1473,10086,506,0.146044,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0.006789,0
3849,25014,1648,0.153874,0,0,1,0,0,0,0,1,0,0,4,0,1,2,0,0,2,0,0.002858,0
380,2409,231,0.157742,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.005263,0
38,211,36,0.180095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61,396,54,0.15404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
222,1348,147,0.164688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,322,39,0.142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,439,67,0.170843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
133,1423,108,0.093465,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0.022556,0
3146,20188,984,0.155835,1,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005722,0
97,583,76,0.166381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,105,17,0.171429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,193,29,0.15544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
256,1513,150,0.1692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,431,54,0.150812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
144,929,99,0.155005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1623,10495,676,0.154645,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.001232,0
374,2490,177,0.150201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
298,2101,179,0.141837,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003356,0
57,374,44,0.152406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1096,7125,551,0.153825,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.000912,0
1566,12630,384,0.12399,0,0,0,0,0,0,0,5,0,0,10,0,0,0,0,4,0,0,0.012133,0
60,411,52,0.145985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
266,1632,160,0.16299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,247,38,0.174089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53,364,51,0.145604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66,469,55,0.140725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
974,8563,398,0.113745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.001027,0
52,380,42,0.136842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
221,1425,96,0.155088,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.013575,0
523,4054,245,0.129008,2,0,0,0,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0.013384,0
15,79,12,0.189873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
165,978,117,0.168712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62,366,56,0.169399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12771,97715,1257,0.130696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.000078,0
442,2871,256,0.153953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
991,5658,307,0.17515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
215,1473,126,0.145961,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.004651,0
94,605,76,0.155372,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.010638,0
170,994,115,0.171026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,233,28,0.171674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
619,3946,325,0.156868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.001616,0
78,477,66,0.163522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.012821,0
231,1433,113,0.1612,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004329,0
156,1104,85,0.141304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
139,907,78,0.153252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
176,1096,111,0.160584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
576,4071,310,0.141489,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.001736,0
22,125,21,0.176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,483,49,0.134576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
208,1766,86,0.11778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1915,12177,857,0.157264,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0.001567,0
29,191,27,0.151832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,210,27,0.157143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
117,752,77,0.155585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,199,27,0.140704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,114,20,0.175439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73,481,41,0.151767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,190,32,0.189474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,835,81,0.132934,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.009009,0
86,605,56,0.142149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1404,8464,441,0.165879,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.001425,0
22,128,19,0.171875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,208,34,0.163462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
400,2505,214,0.159681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
416,3787,250,0.109849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
864,5395,395,0.160148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
153,1343,93,0.113924,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0.013072,0
10433,62631,1932,0.166579,1,0,9,0,0,0,0,2,0,0,4,0,2,0,0,3,4,0,0.002396,0
64,410,53,0.156098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131,1406,104,0.093172,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0.022901,0
1115,7075,410,0.157597,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,1,0,0.006278,0
72,507,54,0.142012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
703,4654,351,0.151053,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,1,0,0,0.008535,0
30,182,29,0.164835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
610,3687,287,0.165446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
242,1565,162,0.154633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1358,8147,432,0.166687,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.001473,0
50,326,43,0.153374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50,323,44,0.154799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
526,3370,302,0.156083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
340,2049,188,0.165935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93,887,67,0.104848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,74,11,0.148649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112,1019,80,0.109912,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.026786,0
562,3619,297,0.155292,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0.005338,0
154,1003,69,0.153539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94,530,77,0.177358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,282,32,0.138298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2096,13379,961,0.156663,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,0,2,0,0.002863,0
141,1482,113,0.095142,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0.021277,0
218,1310,133,0.166412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,125,17,0.136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1070,6562,473,0.16306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
563,3735,304,0.150736,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.003552,0
1546,8954,644,0.17266,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0.001294,0
39,263,32,0.148289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
307,1890,180,0.162434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
305,1987,199,0.153498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
333,2043,194,0.162996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
825,5287,420,0.156043,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,0,0.006061,0
50,267,40,0.187266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1183,7035,512,0.168159,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,1,0,0.003381,0
139,823,101,0.168894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
351,2268,148,0.154762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,188,25,0.154255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62,467,47,0.132762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,103,15,0.15534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1838,11207,542,0.164005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
474,2982,238,0.158954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71,496,45,0.143145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84,533,58,0.157598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92,550,68,0.167273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
236,1565,109,0.150799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,110,17,0.154545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
138,961,74,0.1436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,247,23,0.11336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64,368,53,0.173913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,136,22,0.161765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
550,3375,226,0.162963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,74,11,0.148649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124,829,85,0.149578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77,676,53,0.113905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1336,8926,547,0.149675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,74,11,0.148649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1478,10040,775,0.147211,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.001353,0
39,216,34,0.180556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
457,2715,250,0.168324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13267,101559,1294,0.130633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.000075,0
19,140,17,0.135714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,164,16,0.109756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
323,2390,222,0.135146,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0.021672,0
163,932,117,0.174893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1112,6857,378,0.16217,0,0,0,0,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0.005396,0
1057,6158,324,0.171647,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003784,0
19,104,19,0.182692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
253,1497,155,0.169005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,205,34,0.165854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,643,75,0.171073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
206,1410,125,0.146099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,214,25,0.140187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
498,3370,306,0.147774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
433,2712,262,0.159661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.002309,0
86,576,57,0.149306,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011628,0
293,1849,133,0.158464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.003413,0
37,242,32,0.152893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
402,2550,205,0.157647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.002488,0
524,4290,220,0.122145,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,1,0,0,0.009542,0
37,228,36,0.162281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,88,16,0.181818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
189,1268,114,0.149054,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.005291,0
39,296,37,0.131757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,75,11,0.146667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,208,31,0.153846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
147,951,103,0.154574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
522,3211,274,0.162566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1409,8894,445,0.158421,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.00071,0
563,3822,251,0.147305,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0.003552,0
46,271,44,0.169742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
221,1724,158,0.12819,1,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0.0181,0
133,866,90,0.15358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64,367,50,0.174387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
181,1215,139,0.148971,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.005525,0
44,280,38,0.157143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
607,3703,264,0.163921,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.003295,0
21,146,17,0.143836,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.047619,0
52,339,48,0.153392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,97,14,0.154639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,106,14,0.132075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1867,22155,660,0.08427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,265,29,0.150943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
679,4403,285,0.154213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54,322,46,0.167702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.018519,0
383,2246,225,0.170525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53,385,39,0.137662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,262,34,0.148855,0,0,0,0,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0.102564,0
391,2604,209,0.150154,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0.007673,0
62,387,50,0.160207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1236,8192,384,0.150879,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0.003236,0
594,3627,321,0.163772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.001684,0
42,220,36,0.190909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,165,29,0.187879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,208,33,0.163462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130,892,86,0.14574,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.015385,0
606,4014,334,0.150972,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.00165,0
1268,8262,577,0.153474,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.001577,0
82,479,63,0.17119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
165,1627,81,0.101414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112,727,72,0.154058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,168,24,0.142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
128,860,98,0.148837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
655,4760,348,0.137605,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.003053,0
20,114,20,0.175439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,193,27,0.15544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,148,26,0.182432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1076,7073,539,0.152128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
